Smiths	PERSON
Jeebs	PERSON
Sal talkin'	PERSON
Inn	PERSON
McMasters	PERSON
Lilly	ORG
eighteen thousand dollars	MONEY
Yours truly Stinky Moore	WORK_OF_ART
Betty Mayfield	PERSON
Darrell	WORK_OF_ART
the Western Hemisphere Conference	ORG
Dearborn	GPE
coulda shoulda	PERSON
'The Psychiatrist and the Law'	WORK_OF_ART
Demille	PERSON
Alan Ladd '	PERSON
Bob Greer	PERSON
Waxy Wright	PERSON
Neddy	ORG
Plasticine	NORP
Eleventh	ORG
Kudos	PERSON
Booth	LOC
Swifty	NORP
Susan Lefferts	PERSON
bustin	PERSON
Aw Johnny	PERSON
Edie	ORG
"""A People's History of the United States"	WORK_OF_ART
von der	PERSON
Quincy	PERSON
Chuckie Roeder	WORK_OF_ART
Leftist Law	ORG
Goldwyn	PERSON
Veuve Cliquot '	ORG
Half a day	DATE
Pinot Grigio	PERSON
Wallace Reid	PERSON
Sweet Pea	PERSON
Excellent</u	ORG
Munoz	PERSON
early this year	DATE
the Western Woods	ORG
Kent	PERSON
Kaminski	PERSON
Old Don	PERSON
Vase with twelve Sunflowers	WORK_OF_ART
Tom-Tom's	PERSON
twenty thirty megatons	QUANTITY
Taber	PERSON
Fifty six minutes forty five seconds	TIME
Clarence	PERSON
Cool Hip Jim	PERSON
Four	QUANTITY
Algerians	NORP
certain days	DATE
Rockettes	PERSON
Borg	GPE
Spencer	PERSON
the Homicide Squad	ORG
Twenty	CARDINAL
the National Criminal Sperm Bank	ORG
Joaquin	PERSON
Huey Newton	PERSON
number two	CARDINAL
Isla Sorna	ORG
A Christmas Carol	WORK_OF_ART
Portagee County	GPE
Harold Speck	PERSON
The Sun Also Rises	ORG
KNIGHTS	ORG
Zionists	NORP
Boundary Waters	PERSON
70 seconds	TIME
seventy dollars	MONEY
Walter Matthau	PERSON
Seligman's	ORG
Booooorring</u	PERSON
Paradise	LOC
good morning	TIME
Edie IÄÂĂÂ Time	PERSON
Scuff	FAC
Beverly Sutphin	PERSON
Pendergast	PERSON
D&D Mattress Man	WORK_OF_ART
Misty	PERSON
Hunt	PERSON
the Seminole Nation	ORG
Las night	TIME
Prada	GPE
Clovis	NORP
Bingos	PERSON
Screech	LOC
Sorry Steve	PERSON
1700 tenth	CARDINAL
Zuma	NORP
the two hundred dollars	MONEY
"""Some Like It Hot."	WORK_OF_ART
Sister Mary Clitus	PERSON
Omniplex	PERSON
100 million year old	DATE
Ray Bones	PERSON
the sixteenth century	DATE
McCaffrey	PERSON
The Second Containment	ORG
Flea 'Cool Cortez Newman	PERSON
sit Zozo	PERSON
Juttson	PERSON
""" AND % IN FAVOR 82%"	WORK_OF_ART
the Economic Office	ORG
My dad's	PERSON
the Franklin Mint	ORG
the 'Maranguape	WORK_OF_ART
Atilla	PERSON
Zimmermann	PERSON
Fox Bud D.	PERSON
three drinks six ounces	QUANTITY
72nd	ORDINAL
"""A History of the United States Volume I."""	WORK_OF_ART
Ethan Edwards	PERSON
Arlyn	PERSON
"""How is the """	WORK_OF_ART
Davy	PERSON
Good-bye Arthur	PERSON
those three minutes	TIME
Colonies	ORG
m'olfactory	PERSON
Sixty	MONEY
Twenty thirty	TIME
Jam	PERSON
Greenwater North Carolina	PERSON
Tisch	ORG
Chevy Nova	PERSON
Jinny Ray	PERSON
Vomit	ORG
Goodnight Ike	PERSON
the Manson Family	PRODUCT
Mergers and Acquisitions	ORG
Joliet	GPE
Fremont	PERSON
Janessa	PERSON
R. You	PERSON
Acheron	ORG
Thirty minutes forty minutes	TIME
Fortress	PERSON
Bic	PERSON
Transporter Room Three	FAC
Midnight	TIME
Arab	NORP
Miller Damn	PERSON
"""Music for Old People"	WORK_OF_ART
age eight	DATE
Peace and Freedom Party	ORG
France	GPE
Novak	PERSON
The week	DATE
Ballpark	PERSON
Jezebel-ish	PERSON
G.I. Jane	WORK_OF_ART
Shawnee	PERSON
Grandmama	PERSON
the Tuscarora Laboratories	ORG
The Special Anti-Terrorist Detachment of the Border Patrol	WORK_OF_ART
Bureau-	PRODUCT
Pandora	PERSON
Escobar'll	ORG
Row Row Row Row Row Your Boat	WORK_OF_ART
'76 to '79	DATE
three meters	QUANTITY
""" You want me to de-prioritize my current reports until you advise of a status upgrade?"	WORK_OF_ART
Robespierre Danton	PERSON
Helen Filmore United States	ORG
Seriously Betty	PERSON
Dunbar	LOC
Jack Manfred	PERSON
Beatrice Maytair	PERSON
Weir	PERSON
Doyle	ORG
Beryllium Sphere	ORG
one day in a week	DATE
George Cukor	PERSON
kids&quot	GPE
Austria	GPE
the First Wizard de Luxe	FAC
a minute ago	TIME
Czar Peter	PERSON
41st Street	FAC
ABC	ORG
ComStat	ORG
Bavmorda	PERSON
the Optic Nerve	ORG
Haskins	PERSON
twenty or so	CARDINAL
remarks---	ORG
""" Gimmie a minute"	WORK_OF_ART
Jim Gordon	PERSON
Hooker	PERSON
Drexl	GPE
Don Ward	PERSON
F16	ORG
Cliftons	PRODUCT
Bishopville	GPE
Linda Barrett	PERSON
'59	DATE
Ten'll	GPE
the Old Crone	WORK_OF_ART
Wallace Brown	PERSON
Bates' Motel	WORK_OF_ART
opera house	ORG
Cal	PERSON
Problemas de llanta	PERSON
Clockworks	PERSON
Cache	GPE
The Dixie Cups	PERSON
Booby Traps	PERSON
Bodega Bay	LOC
DAISY	PERSON
Jimmy five	PERSON
Elizabethan	PERSON
Paul Wunder WBAI Radio	WORK_OF_ART
the Hospital Convoy	ORG
Stonehenge	GPE
Nora	PERSON
Veronica	PRODUCT
Kinda	PERSON
Hmm	PERSON
Little Bobby	PERSON
Chapman	PERSON
Parsons	PERSON
Ahlbair Camoo	ORG
NJAC	ORG
less than a mile	QUANTITY
Sophia	ORG
Mr.--er--	PERSON
about my hundred and twenty	CARDINAL
Slim Canfield's	PERSON
Aud	PERSON
half a century ago	DATE
a hundred miles	QUANTITY
Recon Group	ORG
over an hour	TIME
Raccoon	PERSON
Jenson Emy Lou Jenson	PERSON
Edmunds	WORK_OF_ART
Nebraska	GPE
Roche Limit	LAW
Macaulay	PERSON
Gordon LaRiviere	PERSON
the Mar Vista Inn	FAC
Arnold Schwarzenegger's	PERSON
nothingÄÂĂÂ	NORP
A hundred bucks	MONEY
a mere thirty seconds ago	TIME
Hazzard	ORG
this last year	DATE
Calumet Power & Light's	ORG
Bye Betty	PERSON
Jim - lets	PERSON
Jittery	PERSON
Bill Jones	PERSON
Busy night	TIME
Rose Cheramie	PERSON
Will Alexander	PERSON
Existentialist	NORP
Bourrienne	PERSON
Mikey Williams	PERSON
Cobb	GPE
14	CARDINAL
Four thousand straight days	DATE
G.Q.	PERSON
Laurence	PERSON
Look Jeffrey	PERSON
Boom Boom Boom	FAC
Hello Brooke Shields	PERSON
Ground Crew Six	WORK_OF_ART
two and a half centimeters a	CARDINAL
justÄÂĂÂ	PERSON
Yakuza	GPE
about a half hour	TIME
Forget Norbert	PERSON
Mel Weintraub	PERSON
Six month	DATE
three-quarters of a century	DATE
Ted Kramer	PERSON
Tuesday night	TIME
Rose	PRODUCT
Hopkins	ORG
the Wicked Witch	PERSON
Twenty-six	DATE
Sbut	PERSON
Praying Mantis	ORG
Teenage Spirit	PERSON
Aunt Hurlene's	PERSON
Don Quixote	PERSON
Guttierez	PERSON
American Express	ORG
Selectman	NORP
Kalinsky	PERSON
Voight-Kampff	ORG
$2000-an-hour	MONEY
Westinghouse	ORG
mamber	DATE
Youth Authority	ORG
Susie High School	ORG
M-16	PRODUCT
Frechman Street	FAC
Janie	ORG
Bebe Daniels	PERSON
XYZ	ORG
Coffey	GPE
Wickwire	PERSON
Rita Hayworth	PERSON
the Blue Parrot	FAC
Hitler Goebbels	PERSON
Step.	WORK_OF_ART
"""How much you just ingested what a big man you are"	WORK_OF_ART
Charles Rust	PERSON
The Patriot Home the Chronic Care	ORG
between now and	DATE
about two minutes	TIME
Mac Lee Green	PERSON
TExas	GPE
Esselin	GPE
""" First prize is a trip to Moscow!"	WORK_OF_ART
Reds	ORG
Reiben	PERSON
Sheriff Potter	ORG
Glue	PERSON
eight hundred	CARDINAL
Dave Walters	PERSON
Schumann	PERSON
Wombosi	ORG
Wheeler	PERSON
Hadley	PERSON
Planet Ted	LOC
Coke	PRODUCT
Lubosh	PERSON
Agnes	PERSON
the Golden Calf	FAC
live</u	PERSON
Santa Muerte	GPE
INDIAN	ORG
Harriman	PERSON
Sallah	ORG
Hinkel	NORP
Dorsey	PERSON
Caracas	GPE
sayingÄÂĂÂ	PERSON
Foolish	NORP
An Abba Dabba	PERSON
next fall	DATE
Joe Theo	PERSON
Susan Alexander	PERSON
Turley	ORG
bum	ORG
Homecoming Queen	PERSON
Happiness	ORG
Heineken	ORG
Three weeks	DATE
Bobbyyyy	PERSON
Mary Crane's	PERSON
eleven or	CARDINAL
Hyundai	ORG
Goodbye Kris	PERSON
Puppy	GPE
Baumgartner	PERSON
eleven minute	TIME
No Dr. Hartdegen they are not just chickens and roosters	WORK_OF_ART
collar--<U	FAC
WalMart	PERSON
democrat	NORP
Chicken Teriyaki	PERSON
Orphan	PERSON
a weekend	DATE
Miles	DATE
the old year	DATE
Comoros	ORG
San Diego's	GPE
Fredrica	GPE
Fine	PERSON
my hundred and forty-five dollars	CARDINAL
George Willis	PERSON
Jesus Miles	PERSON
Lorenzo	PERSON
Carter Stevens	PERSON
The best years	DATE
Eleven-hundred	CARDINAL
Marshfield	GPE
Approximately what year	DATE
Tub of mush	WORK_OF_ART
Galley	ORG
Craft	ORG
Wladek Szpilman	PERSON
Colleen	PERSON
Watering Hole of the Month	WORK_OF_ART
Michael Meyers'	PERSON
bagel	ORG
the Philadelphia Symphony Orchestra	ORG
1.5 carats	QUANTITY
Clauida	PERSON
Kings	LOC
"""National Review"""	WORK_OF_ART
Beef lo mein	PERSON
Jad	PERSON
Marschal	PERSON
Nicholson	PERSON
5000 meters	QUANTITY
71	DATE
APB	ORG
Jungle	PERSON
Creasy	GPE
thirty-eight cents	MONEY
Walt Disney	ORG
POD	ORG
Earth II	LOC
'62	DATE
twenty-five grand	MONEY
Santa Claus	ORG
Jesus Jack	PERSON
Barak	PERSON
the Wyler Boys	FAC
Serato	PERSON
Donigan	PERSON
Gary Blinker's	PERSON
Lille	GPE
Dolores Driscoll	PERSON
Willis	PERSON
almost four years	DATE
eight ten years	DATE
Ghostbusters	PERSON
Osgood	ORG
19th	ORDINAL
MAVERICK	ORG
Lady Viola	PERSON
a million tons	QUANTITY
the Marine Corps	ORG
Banister	GPE
Mjolnir	GPE
1965	DATE
East coast	LOC
2187	DATE
Xanex	GPE
Ask Paul	PERSON
promotional giveaways	ORG
Halford	PERSON
a Surgical Team	ORG
Propaganda	PERSON
Las	GPE
The Happy Idiot	ORG
another ten-thousand years	DATE
Kingsley	PERSON
Gary Cooper	PERSON
a trillion dollar	MONEY
Black Vomit	ORG
About twelve	CARDINAL
Telegraph	ORG
a six month	DATE
414	CARDINAL
two-penny	MONEY
Anne Schuyler	PERSON
Yessir	PERSON
little Don Segretti	PERSON
Bela Lugosi's	PERSON
Hare	FAC
Pearlstine	PERSON
Whatsay	PERSON
Marino	PERSON
Five months	DATE
Woodsboro	GPE
Roman	NORP
McGann	PERSON
Moretti	ORG
Yuba	GPE
Bruno	PERSON
Julian	PERSON
Seventy pounds	QUANTITY
Cruz	PERSON
Jacques Carcanogues	PERSON
I'VE	ORG
108 years old	DATE
Stranger	PERSON
Satch	PRODUCT
Joan Gale	PERSON
Deckard	PERSON
Tons	PERSON
about two hours	TIME
LUCK CHET	WORK_OF_ART
Goodbye Charlie	PERSON
9mm	QUANTITY
Couer de Noir	FAC
Florence Nightingale	PERSON
Lowry	PERSON
a cent	MONEY
Lotsa	GPE
Don Reynard	PERSON
Robert Redford	PERSON
Regarde	GPE
china	GPE
Pancakes Hause	PERSON
Jud	PERSON
The People's Friend	ORG
the entire night	TIME
Listen Eric's	WORK_OF_ART
Elizabeth Taylor's	PERSON
Robert Towler	PERSON
Duke Forrest	PERSON
D.	PERSON
March 16 1945	DATE
Marcel Duchamp	GPE
Pomponi	NORP
The century	DATE
Kensington Church Street	ORG
Deleon	PERSON
Hunter	PERSON
Shepherds	NORP
Gwendolyn	PERSON
Dependable	PERSON
The Queen of England	PERSON
308	CARDINAL
Karen Berman	PERSON
Morrissey	ORG
Irwin	LOC
Elisabeth	PERSON
eighty-twenty	DATE
Thirty to forty minutes	TIME
two years ago	DATE
forty-eight hours	TIME
Post Office	ORG
African Americans	NORP
thirty percent	PERCENT
NYU DeLa	ORG
Metropolis After Hours	PERSON
Yum yum	PERSON
forÄÂĂÂ	PERSON
Bout thirty seconds	TIME
Jody-- Kambucha	PERSON
My Lady Cosgrove's	PERSON
Winton	GPE
Bennington Harrisville Acworth	FAC
Kel	PERSON
&quot;Superman?&quot	ORG
Sssssh Be	PERSON
Rabinow	PERSON
eighteen or so	CARDINAL
Continental Casualty	ORG
ONE DAY	DATE
the Peabody Hotel	FAC
Sally Doneghy	PERSON
Chapter 47	LAW
Madison Avenue	FAC
Alternate LZ Zulu Sierra	WORK_OF_ART
fifteen feet	QUANTITY
Willard New Mexico	LOC
""" Heaven on Earth?"	WORK_OF_ART
They're Agency	WORK_OF_ART
Johnny Cash	PERSON
Messina	PERSON
Steady	PERSON
The Bicentennial Heavyweight Championship of the World	EVENT
2:14 a.m. eastern	TIME
Gernaldi	PERSON
17	CARDINAL
La Forge to Enterprise	WORK_OF_ART
4:00	TIME
Cocktail hour	TIME
Eugene Sutphin	PERSON
thirty years ago	DATE
Fredrica Bimmel	PERSON
L.A. Bones	PERSON
Schrafft	GPE
jUdge	PRODUCT
Triad	ORG
nineteenth	PERSON
Andre Zhdanov	PERSON
David Dunne	PERSON
11 months ago	DATE
Cowboy	PRODUCT
his hind feet	QUANTITY
Khruschev	ORG
Sugar Ray Leonard	PERSON
Shadow	PERSON
the century	DATE
Mark 4 Tommy	PERSON
Four thirty	TIME
the Ministry of Information	ORG
another day	DATE
Buff Buff	PERSON
Oak Ridge	FAC
Earl Williams	PERSON
Kennedys	PERSON
Precisely Maria	PERSON
Chelmsford	PERSON
"it--""""""""""""""""I"	PRODUCT
Ethan Hunt	PERSON
Leland	PERSON
I. Thy	PERSON
Triple X.	PERSON
the Polo Lounge	ORG
Nostradamus	PERSON
Corey Haim	PERSON
Captain Deladier	PERSON
Helllp	PERSON
Allie	PERSON
Henry Birdson	PERSON
The Twelve Families	ORG
Bella	PERSON
Bill Sampson	PERSON
yo yo's	PERSON
Androscoggin	ORG
a years	DATE
all morning	TIME
Tonto	PRODUCT
six p.m.	TIME
tom prick	PERSON
Dimitri Koros	PERSON
Giron	WORK_OF_ART
Mayflower	FAC
Warp	PERSON
AAAAGGGGHHHH	ORG
three thousand four hundred	CARDINAL
two and a half hours	DATE
TALL KNIGHT	PERSON
about fifteen years	DATE
""" Come Tuesday twelve a.m. bingo these like-minded deviates log on and start yakking it up: explicit sex crime gossip who did what to whom who wants to do what when why and how."""	WORK_OF_ART
Gorignak	ORG
Motherfuckah	PERSON
5 million	CARDINAL
Gee Blank	PERSON
Triad Chinese Mafia	ORG
10-4	QUANTITY
youÄÂĂÂ	NORP
1989	DATE
Bain	ORG
Do I take	WORK_OF_ART
Yopu	PERSON
An hour and a half late.	TIME
Henriette	PERSON
Oklahoma Lynette	FAC
Can you tell me something?	WORK_OF_ART
Shi'ite	NORP
Mack the Knife	WORK_OF_ART
Killed Kennedy	PERSON
eight million quarters a week	DATE
Ida	PERSON
only twelve	CARDINAL
Excalibur	ORG
earlier today	TIME
Princeton Dickie Greenleaf	FAC
Bickerman	PERSON
Schwarz	PERSON
77	CARDINAL
Wildlife	GPE
a couple million bucks	MONEY
the early days	DATE
Haley	GPE
the War Council	ORG
Nationals	ORG
Drill	PERSON
the Jet Car	WORK_OF_ART
his Nobel Prize	WORK_OF_ART
Marcus on	ORG
Bob Barrenger's	PERSON
Halina	PERSON
"""Good Old Shoe -- """	WORK_OF_ART
Lahor Kipling's	ORG
kinda gotcha	PERSON
Episode... 31 I think	WORK_OF_ART
Saffrin	LANGUAGE
Robin Hood	PERSON
MERRICK	PERSON
53	DATE
Rasczak	PERSON
David Niven	PERSON
Juvenile Hall	FAC
Go take a flying--	WORK_OF_ART
St. Lukes	GPE
Danielson	PERSON
The Discount Mart	ORG
thirty five years	DATE
Doc Mitchell	PERSON
Nine hundred	CARDINAL
DCI	ORG
Carmine	PERSON
Watson Pritchett	PERSON
Iceman	NORP
Universal	PERSON
kamasutra	NORP
my Rules of Engagement	LAW
ten years from now	DATE
25-year-old	DATE
Mimi Jorgensen Morelli Tanner	PERSON
Monroe	PERSON
Last night this morning	TIME
Donuts	PERSON
Almost half	CARDINAL
Camp News	ORG
Hal Sinclair	PERSON
a-half cents	MONEY
Getter	PERSON
Inky	PERSON
Moliere	PERSON
what</U	GPE
Surveilliance	PERSON
Hello Sid	PERSON
Earl Partridge's	PERSON
E. Mister Edward Nygma	PERSON
Simpson	PERSON
Svengali	NORP
JESSICA	PERSON
Duane Lindeman	PERSON
fifty-six	DATE
Business Aviation National	ORG
Hessian	NORP
between years	DATE
Glimpse	PERSON
Beggars Francis Begbie	PERSON
about his day	DATE
about this afternoon	TIME
John Cardenas	PERSON
Cinderella Man	WORK_OF_ART
think'st	ORG
Freeze	NORP
The Nelson's	PERSON
Dwayne Robinson LAPD	PERSON
Hurricane	WORK_OF_ART
Jack Weller	PERSON
pec	ORG
Mad Dog Coll's	PERSON
60 Minutes	TIME
Neptune	LOC
Lyndon	PERSON
Tulsa	GPE
"""You Bet Your Life"""	WORK_OF_ART
Bosses	ORG
Jesus Jaeger	PERSON
Alan Pope	PERSON
Harcourt	GPE
Jane Jane	PERSON
the B-2 Program	PRODUCT
700	MONEY
Eliza Dolittle	PERSON
Come and Get It	WORK_OF_ART
a hundred millions	CARDINAL
Two weeks holiday	DATE
heah	PERSON
Junebug	PRODUCT
five six million	CARDINAL
twenty days	DATE
Scopin	PERSON
four to seven	CARDINAL
Lieutenant Wills	ORG
Moritz	PERSON
the Swedish Bikini Team	ORG
About five months	DATE
Colored People's Time	PERSON
Gold Coast	LOC
"""Nice"	WORK_OF_ART
a coupla weeks	DATE
Kevin Flynn	PERSON
the middle of next week	DATE
Janet Davenport	PERSON
Macbeth	PERSON
Linen Service	ORG
West	PERSON
Night after night	TIME
Radio Raheem	FAC
Clark Kent	PERSON
the long long nights	DATE
pro-Vichy	PERSON
goo-goo	PERSON
Bimboo	PERSON
Skywire	GPE
an eight year-old	DATE
Side Sally	PERSON
Croatian	NORP
'Wings of a Dove' having the nerve	WORK_OF_ART
Huxley	PERSON
the first day	DATE
eighteen percent	PERCENT
Seamus Reilly	PERSON
the San Francisco Police Department	ORG
Neuvich	PERSON
this time a night	TIME
late last night	TIME
Marcus	PERSON
Elroy	PERSON
Rocco Lampone	PERSON
El Dorado	LOC
Eight-hundred	CARDINAL
three hundred and fifty dollars	CARDINAL
Harley	PERSON
Cliff	PERSON
Tom Underhill	PERSON
forget.&quot	ORG
Necrophilia	PERSON
the end of the month	DATE
Hiya Norm	PERSON
Marge Gunderson - Naw	PERSON
Gekko the Great's	PERSON
Finley	PERSON
""" Me?"	WORK_OF_ART
LSAT	GPE
Bravo	PERSON
Jose Feliciano	PERSON
the last four hours	TIME
Vitone	PERSON
"this William Rubin"""	PERSON
Shep	ORG
The Office of Naval Intelligence	ORG
Cellulite	PERSON
the Republican Clubs	ORG
the Dharasana Salt Works	ORG
Leave Shangri-La	PERSON
Da Vinci's	PERSON
Eight hours	TIME
Seven-fifty	CARDINAL
Carlos De Moraes	PERSON
twenty-six years old	DATE
March 1988	DATE
Building	LOC
58th	ORDINAL
Coney Island	FAC
Striker	PERSON
Withering Heights	GPE
the Yuba River	LOC
three miles	QUANTITY
Easy there Mom.	WORK_OF_ART
John I'm	PERSON
Ashford Hospital	FAC
the Crisis of Faith	WORK_OF_ART
Glaucus	ORG
Fontainebleau	PERSON
two hundred and fifty pounds	QUANTITY
over two hundred million	QUANTITY
Will Benson	PERSON
CB'ers	ORG
Sesame...	WORK_OF_ART
Knockin	PERSON
UUH	ORG
the day before yesterday	DATE
U. Mass Amherst B.U	PERSON
500 yards	QUANTITY
Monsieur FĂÂÄšÂ	ORG
Sally	PERSON
Streaks	ORG
Green Acres	WORK_OF_ART
Geez	PERSON
Tess	WORK_OF_ART
Zander	PERSON
the Look Out	EVENT
Needle	LOC
Nokia	ORG
only fourteen or fifteen	CARDINAL
I. Ya	PERSON
""" You're a wonderful man."	WORK_OF_ART
Comb Bluff	LOC
Seamus Reilly boy's	PERSON
six hundred pounds	QUANTITY
300 to 330 feet	QUANTITY
Black Draw	PERSON
Conway	PERSON
Musketeer	ORG
three quarters	DATE
Aunt Catherine	WORK_OF_ART
Fraulein Schmidt	PERSON
Akina	GPE
1959	DATE
restructurin	PERSON
Cathy	PERSON
Frank Earl's	PERSON
Prince Joseph	PERSON
Eladio del Valle	ORG
Rice	PERSON
John Gotti	PERSON
Kabuo	PERSON
May	DATE
Mike Brenn	PERSON
Butch Cassidy	PERSON
Beverly	LOC
KLF	ORG
VITELLI'S HELICOPTER - DAY	PERSON
Eloi	PERSON
as high as six	CARDINAL
the kidsÄÂĂÂ shoe department	ORG
Civil Defense	ORG
Jukka	GPE
Springsteen	PERSON
next month's	DATE
T. He	PERSON
the Whittier Community Playhouse	FAC
September 16	DATE
thirty-six seconds	TIME
Rockwell Corp.	ORG
Lon	PERSON
Jack Baer	PERSON
Bendu	NORP
Galbraith	PERSON
2245	DATE
at least a million dollars	MONEY
10000	CARDINAL
The Road Research Laboratory	ORG
Museum	ORG
six hundred miles	QUANTITY
an extra 31 seconds	TIME
I. Together	PERSON
Thorwalds	WORK_OF_ART
Colonization	ORG
Loew	PERSON
twenty- four hours	TIME
Yo Jumbo	PERSON
ol' Laz	WORK_OF_ART
Rule Britannia	PERSON
Charlie M. Charlie M	PERSON
Reliant	GPE
Barras	PERSON
Goodbye Francis	PERSON
spring	DATE
Uther Pendragon	PERSON
Sankara	PERSON
Numa	PRODUCT
Kay-em	PERSON
The Soul	WORK_OF_ART
west coast	LOC
Danny!	PERSON
couple of years	DATE
Volkswagen	ORG
a Banana Slug	PERSON
Next week half	DATE
Damnit	NORP
only two days ago	DATE
"""Life is crushing in on me."""	WORK_OF_ART
South Beach	GPE
Oxford	PERSON
North-Side	GPE
almost $3000	MONEY
Jim Gettys	PERSON
Mulet Romirez	PERSON
the 21st Century	DATE
Lucifer	PERSON
Addison deWitt-	ORG
Maranzalla	PERSON
VFW	ORG
Suein Hwang	PERSON
Que	PERSON
Ba-ba	PERSON
the Master of the Bogan Force	WORK_OF_ART
Nuwanda	PERSON
Brother for Christ's	ORG
Oh Carrrrl	PERSON
Ronny Cammareri	PERSON
Good Ted	PERSON
Dublin	GPE
"""Greetings."	WORK_OF_ART
Nonononono	ORG
Nuwanda Cameron	PERSON
La Resistance	EVENT
Pollux	GPE
Bohemian	GPE
Charlie Clark	PERSON
The Treasury Department	ORG
Vannacutt	PERSON
"""The Event Horizon sensors show the same thing: Bio-readings of indeterminate origin"	WORK_OF_ART
more than four feet	QUANTITY
Oooh Baby	PERSON
""" No the Mediocre Mantini."	WORK_OF_ART
Fuck you-- Listen	PERSON
Visco	ORG
Fertile Myrtle	PERSON
47th	ORDINAL
Jesus youÄÂĂÂre	PERSON
Annette Michaels	ORG
Rennie	GPE
Janiro	GPE
Ben Grimm	PERSON
ol' Cliff	ORG
Rene Crain	PERSON
45 to 50 feet	QUANTITY
Panda	PERSON
Angelo	PERSON
Six to six	CARDINAL
Fuck you George	WORK_OF_ART
Taos	PERSON
miles	QUANTITY
up to 25	CARDINAL
Valiant	PERSON
Seconds	TIME
Adam	PERSON
- Professional Paranormal Investigations and Eliminations	EVENT
Jawohl	PERSON
Bonita	PERSON
Nathan	GPE
Deist	ORG
Hepburn	PERSON
the University of Kentucky	ORG
Myrtle Beach	GPE
1202	DATE
slummin	PERSON
Hobbes Linsky	PERSON
St. George's	GPE
Nine pounds	QUANTITY
Brooklyn	GPE
an A-plus	PRODUCT
Emilio	PERSON
Magicians Martyrs and Madmen	ORG
Ostia	PERSON
Missus	PERSON
Draggin	ORG
Johnny Fucking Rapist	PERSON
Cartman	PERSON
Anne Schuyler's	PERSON
This year	DATE
United Airlines	ORG
badge-- Charley Wade	ORG
Dorsett	PERSON
Nixon	PERSON
Huh Mom	PERSON
Maverick	GPE
Wicked	PERSON
sixteen-year-olds	DATE
Sandelman	PERSON
Jim Younger	PERSON
' day	DATE
Dave Schapiro	PERSON
Mattel	ORG
Jacqueline Susan	PERSON
""" Instead of """	WORK_OF_ART
85	CARDINAL
Caribbean	LOC
Fuck	WORK_OF_ART
Army	ORG
CNX Electronics	ORG
Evan Shaeffer's	PERSON
Whopper	ORG
fourteen degrees	QUANTITY
Webco	ORG
Coast	LOC
Funboy	PERSON
ten days ago	DATE
Ex-CIA	WORK_OF_ART
Hilary Clinton	PERSON
Emily	PERSON
The Grail	PERSON
La Forge	FAC
Lieutenant Thompson	PERSON
Unique	WORK_OF_ART
ten past one	DATE
Fridays	DATE
Cyr	PERSON
A... week	DATE
Forty thousand dollars	MONEY
earlier tonight	TIME
the DEPARTMENT OF LABOR	ORG
those early days	DATE
Powell'll	ORG
maybe eight feet	QUANTITY
Tolliver	PERSON
Fred Duggar	PERSON
only five	CARDINAL
Nuke	WORK_OF_ART
VIETNAM	GPE
Church	GPE
Rosanna Guerrero	PERSON
Bohort Caradoc and Ector	ORG
Old Shoe	WORK_OF_ART
annually	DATE
Montana	GPE
Clifford Kent	PERSON
three-three-four	CARDINAL
""" You know I can't believe I did it."	WORK_OF_ART
a first- year	DATE
Detective Sibert	PERSON
Houmfort	LOC
Blatty	ORG
juice'll	PERSON
Louisville Kentucky	GPE
R.N.A.	ORG
Elvis	WORK_OF_ART
the spring of 1971-- --jeeeeeeesus--	DATE
Karajan	PERSON
Hollywood division---	PERSON
Adult Bookstore	WORK_OF_ART
Viscounty	GPE
a War Crimes Commission	ORG
four-hour	TIME
twenty gallons	QUANTITY
Daytona	GPE
The League of Families	ORG
the Second World War	EVENT
twenty-six	CARDINAL
Grandma	PERSON
Mask	PERSON
Cook's Chicken	ORG
He spends half	CARDINAL
Ten minutes	TIME
Priest	PERSON
Burma	GPE
See You Next	WORK_OF_ART
moron--	CARDINAL
Lili	PERSON
fifteen months	DATE
Bravo Mozart	PERSON
Bartolome	PERSON
Drew and	GPE
Four hundred four	CARDINAL
Burnfield	GPE
Parrish'	WORK_OF_ART
the half-goat half	DATE
Camp Waconda	FAC
UK	GPE
Please...Please don't stop me	WORK_OF_ART
Rodgers	PERSON
AD	ORG
Waiter! Check	WORK_OF_ART
Dome Pear-igg-non	PERSON
about 90 degrees	QUANTITY
National Public Radio	ORG
Welcome to Eureka	WORK_OF_ART
Guano 701 Battalion	WORK_OF_ART
Laurel	PERSON
Helen Gib	PERSON
Vanity Fair	ORG
August fourteenth 1956	DATE
"""Nickel Nick's Slot Arcade"	WORK_OF_ART
Peerless	PERSON
John White	PERSON
Rembrant	ORG
almost two thousand years	DATE
Rowley	PERSON
"""Too young?"	WORK_OF_ART
Babykins	PERSON
Morelli	PERSON
4 days	DATE
Betty Shabazz's	ORG
Josef Goebbels	PERSON
the Dark Ones	NORP
Hershey	GPE
the end of the '90s	DATE
Langley	PERSON
Cyprus	PERSON
Texas Rangers	ORG
Lyssa	PERSON
Valentin Zukovsky	PERSON
Ciera	PERSON
J. Edgar	WORK_OF_ART
Israeli	NORP
Richard Carl	PERSON
the South Fork	FAC
The Plague	PERSON
Six weekends	QUANTITY
Ruth Rabinow	PERSON
Monsieur Mercier	ORG
Henry VIII	PERSON
A week later maybe a month	DATE
